CustomerID,LastInvoiceDate,Frequency,Monetary,Recency
13884.0,2010-11-28 11:45:00,5,1100.88,12
13888.0,2010-10-31 11:09:00,5,1563.42,40
13889.0,2010-11-22 13:25:00,5,1574.3300000000002,18
13890.0,2010-11-30 12:46:00,4,1043.57,10
13891.0,2010-11-26 15:57:00,3,863.5600000000001,14
13892.0,2010-08-19 09:07:00,2,634.68,113
13895.0,2010-07-12 10:46:00,2,1415.45,151
13896.0,2010-03-24 08:55:00,1,388.55,261
13897.0,2010-09-27 13:36:00,2,849.56,74
13898.0,2010-10-24 15:42:00,1,530.47,47
13900.0,2010-11-15 14:48:00,3,869.64,25
13901.0,2010-11-30 15:21:00,10,2809.14,10
13902.0,2010-03-17 13:09:00,5,34095.26,268
13903.0,2010-11-04 17:44:00,1,165.45000000000002,36
13905.0,2009-12-07 11:41:00,1,312.65,368
13906.0,2010-10-26 15:00:00,1,42.0,45
13907.0,2010-01-17 12:22:00,1,136.8,327
13909.0,2010-10-12 17:22:00,2,286.6,59
13911.0,2010-11-25 16:16:00,11,1654.08,15
13912.0,2010-10-12 08:43:00,1,124.95,59
13913.0,2010-07-21 10:11:00,1,42.22,142
13915.0,2010-11-10 15:17:00,1,70.80000000000001,30
13916.0,2010-09-02 10:04:00,4,1275.81,99
13919.0,2010-10-11 11:53:00,2,975.87,60
13920.0,2010-10-04 12:37:00,4,1774.68,67
13921.0,2010-11-02 16:32:00,4,730.7,38
13922.0,2010-09-28 17:26:00,2,692.95,73
13927.0,2010-09-28 16:12:00,1,359.27,73
13929.0,2010-10-19 09:50:00,9,2651.45,52
13931.0,2010-11-12 12:12:00,9,4019.85,28
13935.0,2010-04-22 11:21:00,3,6116.92,232
13936.0,2010-11-22 10:34:00,2,563.08,18
13937.0,2010-11-02 12:37:00,1,721.28,38
13939.0,2010-10-04 14:35:00,4,992.41,67
13941.0,2010-12-02 10:17:00,11,6009.34,8
13942.0,2010-06-23 12:35:00,1,320.0,170
13943.0,2010-05-11 11:30:00,1,246.54,213
13944.0,2010-02-24 15:02:00,1,200.43,289
13945.0,2010-11-10 10:00:00,2,854.15,30
13946.0,2010-11-28 16:21:00,3,1314.66,12
13948.0,2010-10-24 13:46:00,3,446.76,47
13952.0,2010-11-24 14:29:00,12,9572.45,16
13953.0,2010-10-26 15:16:00,5,3125.0,45
13955.0,2010-11-29 17:35:00,1,222.21,11
13957.0,2010-10-18 10:02:00,3,458.25,53
13958.0,2010-11-25 10:11:00,8,4709.2300000000005,15
13959.0,2010-11-05 16:52:00,3,477.98,35
13961.0,2010-11-12 14:40:00,1,538.4,28
13962.0,2010-09-30 10:35:00,1,193.25,71
13963.0,2010-12-07 09:21:00,14,2347.33,3
13964.0,2010-11-17 13:53:00,2,438.9,23
13965.0,2010-08-20 10:40:00,3,996.61,112
13966.0,2010-09-30 13:08:00,1,390.86,71
13967.0,2010-11-08 13:24:00,1,85.6,32
13968.0,2010-10-12 13:22:00,1,123.66,59
13969.0,2010-12-09 19:32:00,18,4311.93,1
13970.0,2010-11-18 13:21:00,2,846.55,22
13971.0,2010-10-12 08:51:00,6,1909.31,59
13974.0,2010-05-06 17:55:00,1,264.13,218
13975.0,2010-11-11 16:18:00,6,2832.56,29
13976.0,2010-07-21 09:27:00,3,834.38,142
13977.0,2010-10-24 14:08:00,1,519.8100000000001,47
13979.0,2010-11-11 14:10:00,6,2546.36,29
13980.0,2010-09-26 12:58:00,4,599.78,75
13981.0,2010-10-20 10:03:00,1,331.14,51
13982.0,2010-12-09 13:57:00,6,2573.7799999999997,1
13983.0,2010-12-08 10:38:00,10,4505.02,2
13984.0,2010-12-08 15:58:00,8,1128.09,2
13985.0,2010-11-30 08:58:00,7,2960.73,10
13987.0,2010-11-25 10:20:00,2,682.54,15
13988.0,2010-11-21 12:40:00,2,609.84,19
13989.0,2010-09-01 13:58:00,3,759.98,100
13992.0,2010-11-24 15:42:00,2,142.7,16
13993.0,2010-11-25 11:03:00,10,3309.35,15
13995.0,2010-11-25 16:31:00,9,2508.32,15
13996.0,2010-11-18 16:27:00,2,895.76,22
13997.0,2010-07-08 18:06:00,3,382.31,155
13998.0,2010-09-19 10:20:00,3,566.7,82
13999.0,2010-11-30 09:46:00,17,5600.45,10
14000.0,2010-10-21 15:35:00,4,1410.68,50
14001.0,2010-12-01 12:58:00,7,2487.01,9
14003.0,2009-12-07 08:53:00,1,209.41,368
14004.0,2010-11-11 13:26:00,4,1675.81,29
14006.0,2010-06-29 12:43:00,4,1234.48,164
14007.0,2010-07-15 09:06:00,1,79.48,148
14008.0,2010-10-03 13:09:00,1,509.04,68
14009.0,2010-09-03 12:08:00,1,404.3,98
14010.0,2010-05-23 13:00:00,2,445.15,201
14011.0,2010-08-16 15:31:00,2,457.82,116
14013.0,2010-11-24 16:16:00,2,611.5500000000001,16
14014.0,2010-11-28 14:56:00,2,1443.03,12
14016.0,2010-11-08 15:42:00,7,7062.2,32
14017.0,2010-05-17 14:52:00,1,229.75,207
14018.0,2010-03-04 14:23:00,1,367.15000000000003,281
14020.0,2010-08-20 13:09:00,2,606.21,112
14021.0,2010-11-30 15:14:00,4,1084.68,10
14022.0,2010-08-10 09:38:00,1,352.15000000000003,122
14024.0,2010-11-14 10:51:00,1,318.04,26
14025.0,2010-09-01 10:11:00,8,4057.9,100
14026.0,2010-08-26 10:31:00,2,713.11,106
14028.0,2010-06-07 13:33:00,3,10396.5,186
14030.0,2010-12-08 16:29:00,14,5902.2,2
14031.0,2010-12-09 17:34:00,27,23712.31,1
14032.0,2010-12-08 10:53:00,6,1874.68,2
14033.0,2010-06-02 15:10:00,1,109.44,191
14035.0,2010-10-29 10:10:00,4,1428.7,42
14037.0,2010-08-18 12:52:00,4,689.75,114
14038.0,2010-11-07 14:52:00,2,1509.5,33
14039.0,2010-05-13 10:15:00,1,115.08000000000001,211
14040.0,2010-11-18 13:01:00,23,9030.65,22
14042.0,2009-12-14 15:07:00,1,431.98,361
14043.0,2010-08-05 18:18:00,2,304.25,127
14044.0,2010-10-17 13:28:00,6,2470.28,54
14045.0,2010-12-01 11:32:00,13,9653.279999999999,9
14047.0,2010-12-02 10:09:00,10,2946.42,8
14048.0,2010-11-22 14:21:00,2,338.76,18
14049.0,2010-11-17 10:44:00,9,7557.3099999999995,23
14051.0,2010-12-08 12:49:00,15,6823.610000000001,2
14052.0,2010-11-14 11:37:00,1,255.45,26
14053.0,2010-11-07 14:50:00,2,312.05,33
14055.0,2010-05-11 10:24:00,2,795.3199999999999,213
14057.0,2010-11-23 08:38:00,5,2190.88,17
14058.0,2010-09-03 09:31:00,2,469.19,98
14060.0,2010-12-08 12:40:00,13,3378.66,2
14061.0,2010-07-20 17:22:00,3,917.4300000000001,143
14062.0,2010-11-30 11:00:00,12,15139.35,10
14063.0,2010-09-27 16:18:00,9,22710.2,74
14064.0,2010-10-05 13:20:00,10,1978.68,66
14065.0,2010-11-15 16:13:00,3,891.02,25
14068.0,2010-04-15 14:28:00,3,1262.52,239
14069.0,2010-07-13 12:12:00,2,230.06,150
14070.0,2010-01-24 12:27:00,1,326.55,320
14072.0,2010-02-11 12:31:00,1,390.85,302
14074.0,2010-03-26 13:55:00,1,219.39999999999998,259
14075.0,2010-11-01 13:15:00,3,792.61,39
14077.0,2010-11-09 16:01:00,1,115.66,31
14078.0,2010-12-01 12:54:00,4,643.26,9
14079.0,2010-01-26 17:19:00,1,243.63,318
14080.0,2010-10-22 14:04:00,4,1070.08,49
14081.0,2010-12-05 15:47:00,9,4435.58,5
14082.0,2010-11-12 11:47:00,1,231.10999999999999,28
14083.0,2010-12-03 12:24:00,3,388.83,7
14084.0,2010-07-15 14:36:00,1,150.5,148
14085.0,2010-12-06 12:39:00,16,5656.43,4
14086.0,2010-09-03 10:52:00,1,39.95,98
14087.0,2010-10-31 11:22:00,2,651.8,40
14088.0,2010-10-29 10:31:00,3,13544.99,42
14091.0,2010-02-23 15:17:00,2,9530.08,290
14092.0,2010-11-30 14:48:00,10,3152.54,10
14094.0,2010-09-26 11:58:00,1,335.22,75
14095.0,2009-12-17 12:49:00,1,2.95,358
14097.0,2010-08-15 14:20:00,2,422.85999999999996,117
14099.0,2010-11-29 13:03:00,9,2661.54,11
14101.0,2010-11-16 14:54:00,7,3985.14,24
14104.0,2010-11-15 13:13:00,3,555.37,25
14105.0,2010-10-27 11:53:00,4,4722.6,44
14106.0,2009-12-02 14:09:00,1,214.79999999999998,373
14107.0,2010-09-17 12:25:00,4,2174.07,84
14108.0,2009-12-08 15:25:00,2,447.05,367
14110.0,2010-09-30 17:13:00,21,7304.8,71
14112.0,2010-09-14 13:41:00,6,2919.44,87
14113.0,2010-11-29 15:53:00,12,5252.1900000000005,11
14114.0,2010-11-09 09:13:00,5,977.5600000000001,31
14115.0,2010-07-26 12:36:00,2,622.6700000000001,137
14118.0,2010-10-07 11:59:00,1,458.45,64
14119.0,2010-11-29 10:33:00,2,183.37,11
14122.0,2010-10-29 15:11:00,3,362.42,42
14123.0,2009-12-06 15:35:00,1,436.18,369
14126.0,2010-09-21 14:51:00,1,466.33000000000004,80
14127.0,2010-11-24 16:56:00,3,1190.3700000000001,16
14128.0,2010-06-06 14:05:00,1,286.71,187
14129.0,2010-11-05 09:59:00,4,1467.48,35
14130.0,2010-11-29 17:11:00,3,1398.81,11
14131.0,2010-03-01 11:59:00,1,187.87,284
14133.0,2009-12-06 12:10:00,1,305.5,369
14134.0,2010-11-22 12:26:00,15,11123.35,18
14135.0,2010-12-07 12:37:00,11,4953.61,3
14136.0,2010-11-04 11:53:00,5,1570.81,36
14137.0,2010-01-13 12:30:00,1,332.7,331
14139.0,2010-08-06 14:00:00,3,670.98,126
14142.0,2010-12-01 16:33:00,2,671.34,9
14144.0,2010-08-10 15:17:00,1,30.599999999999998,122
14145.0,2010-09-06 09:53:00,3,3857.85,95
14146.0,2010-11-21 15:55:00,7,5259.3,19
14147.0,2010-11-16 08:11:00,7,2106.8,24
14148.0,2010-10-21 14:08:00,1,309.09000000000003,50
14151.0,2010-02-04 15:35:00,2,679.45,309
14152.0,2010-11-17 14:20:00,5,1376.05,23
14153.0,2010-08-13 14:35:00,1,233.4,119
14154.0,2010-11-23 17:53:00,6,5115.08,17
14156.0,2010-12-03 11:48:00,102,196566.74,7
14157.0,2010-11-15 15:10:00,3,569.9,25
14159.0,2010-11-25 13:32:00,9,3245.0,15
14160.0,2010-04-08 14:30:00,7,8421.47,246
14161.0,2010-12-05 13:18:00,5,2208.36,5
14163.0,2010-09-03 17:15:00,1,148.71,98
14166.0,2010-07-22 19:42:00,2,256.85,141
14167.0,2010-09-01 17:15:00,4,721.65,100
14168.0,2010-10-15 10:49:00,2,370.45,56
14169.0,2010-10-05 08:45:00,2,624.4300000000001,66
14170.0,2010-11-29 13:10:00,3,597.33,11
14171.0,2009-12-09 13:50:00,1,135.0,366
14172.0,2010-04-13 13:26:00,3,402.72,241
14173.0,2010-03-08 13:24:00,2,135.16,277
14175.0,2010-10-17 13:59:00,5,4456.58,54
14176.0,2010-12-07 11:45:00,2,339.11,3
14177.0,2010-11-23 14:23:00,9,1669.93,17
14180.0,2010-12-02 13:08:00,9,1570.73,8
14181.0,2010-10-25 08:27:00,2,310.55,46
14182.0,2010-09-22 11:45:00,4,678.77,79
14183.0,2010-10-24 14:45:00,2,286.29,47
14186.0,2010-10-08 13:30:00,5,1550.63,63
14187.0,2010-08-23 12:06:00,1,123.5,109
14189.0,2010-12-06 11:42:00,2,1160.31,4
14190.0,2010-02-11 14:27:00,1,79.9,302
14191.0,2010-11-10 12:27:00,2,132.9,30
14192.0,2010-11-16 17:44:00,1,293.74,24
14193.0,2010-11-08 12:31:00,1,356.8,32
14194.0,2010-11-12 12:26:00,15,7321.07,28
14195.0,2010-09-26 14:06:00,4,1603.6,75
14197.0,2010-10-25 10:01:00,1,390.05,46
14198.0,2010-11-04 13:50:00,5,868.33,36
14199.0,2010-10-12 08:25:00,3,906.3,59
14200.0,2010-04-01 13:01:00,1,379.2,253
14201.0,2010-10-26 18:51:00,3,446.1,45
14202.0,2010-11-23 17:13:00,3,847.76,17
14203.0,2010-11-07 13:35:00,1,339.34,33
14204.0,2010-10-13 13:32:00,3,901.9300000000001,58
14205.0,2010-11-10 14:37:00,7,1947.5,30
14206.0,2010-11-16 18:20:00,2,856.85,24
14207.0,2010-01-21 09:33:00,1,157.8,323
14208.0,2010-06-06 13:11:00,1,415.31,187
14209.0,2010-11-19 13:58:00,9,2919.84,21
14210.0,2010-12-03 12:43:00,11,3955.6800000000003,7
14211.0,2010-10-24 12:54:00,9,2161.19,47
14212.0,2010-09-20 11:48:00,1,1119.6599999999999,81
14213.0,2010-10-31 10:37:00,1,1192.2,40
14215.0,2010-12-06 15:34:00,4,1626.61,4
14216.0,2010-10-21 15:07:00,1,310.74,50
14217.0,2010-12-08 13:28:00,7,1411.91,2
14219.0,2010-10-26 10:34:00,2,543.89,45
14220.0,2010-05-21 13:29:00,2,882.5999999999999,203
14221.0,2010-09-16 14:41:00,8,3084.69,85
14224.0,2010-11-14 13:53:00,5,847.78,26
14225.0,2010-10-01 10:32:00,4,2037.02,70
14226.0,2010-09-24 14:32:00,1,770.34,77
14227.0,2010-10-21 10:49:00,5,3017.75,50
14228.0,2010-09-28 09:45:00,3,745.5,73
14229.0,2010-11-01 13:04:00,4,1046.84,39
14230.0,2010-09-30 09:07:00,3,979.8000000000001,71
14231.0,2010-09-15 09:52:00,1,309.91,86
14233.0,2010-08-31 15:03:00,3,1441.55,101
14235.0,2010-07-29 17:24:00,4,1573.1299999999999,134
14236.0,2010-12-02 18:49:00,4,1253.78,8
14237.0,2010-12-01 13:20:00,2,471.14,9
14238.0,2010-02-15 11:39:00,2,287.38,298
14239.0,2010-10-04 15:01:00,10,1882.3200000000002,67
14240.0,2010-10-12 12:48:00,1,357.15,59
14241.0,2010-01-12 15:11:00,1,120.0,332
14243.0,2010-12-09 08:34:00,8,4842.28,1
14244.0,2010-02-17 11:40:00,1,366.41999999999996,296
14247.0,2010-10-31 13:58:00,4,635.89,40
14248.0,2010-09-06 14:04:00,2,730.37,95
14249.0,2010-10-25 12:34:00,12,5625.461,46
14252.0,2010-11-23 13:36:00,1,350.99,17
14253.0,2010-08-03 14:55:00,2,363.40000000000003,129
14254.0,2010-10-03 11:52:00,1,601.03,68
14255.0,2010-06-11 15:54:00,1,1000.63,182
14256.0,2010-08-05 09:30:00,3,1504.93,127
14257.0,2010-11-24 16:00:00,4,2854.73,16
14258.0,2010-11-09 10:08:00,16,19381.36,31
14260.0,2010-08-25 14:55:00,3,824.28,107
14263.0,2010-10-12 14:09:00,1,322.93,59
14264.0,2010-11-25 17:42:00,4,1183.39,15
14265.0,2010-09-01 12:20:00,2,843.17,100
14266.0,2010-10-07 13:32:00,1,40.56,64
14268.0,2010-08-26 10:45:00,1,354.85,106
14269.0,2010-09-26 12:53:00,1,295.73,75
14271.0,2010-10-26 17:01:00,1,106.81,45
14272.0,2010-05-26 09:49:00,2,482.85,198
14274.0,2010-01-22 12:51:00,1,256.6,322
14275.0,2010-11-09 09:06:00,6,1189.3799999999999,31
14276.0,2010-10-28 17:13:00,4,982.94,43
14277.0,2010-10-24 12:44:00,6,13009.61,47
14278.0,2010-10-26 12:07:00,1,205.83,45
14279.0,2010-07-07 08:42:00,2,191.86,156
14281.0,2010-10-27 14:45:00,1,245.15,44
14282.0,2010-12-07 12:21:00,11,4120.32,3
14283.0,2010-09-02 14:46:00,4,628.4399999999999,99
14284.0,2010-02-24 12:06:00,1,704.4,289
14285.0,2010-07-14 14:07:00,4,1374.41,149
14286.0,2010-10-31 15:39:00,4,3851.0099999999998,40
14290.0,2010-10-22 12:03:00,3,2201.91,49
14291.0,2010-11-24 09:47:00,12,4020.85,16
14292.0,2010-10-25 12:18:00,7,4354.32,46
14293.0,2010-12-06 10:18:00,6,2221.37,4
14294.0,2010-10-28 16:25:00,1,375.34,43
14295.0,2010-09-27 09:48:00,4,2196.71,74
14296.0,2010-10-14 14:14:00,2,456.40000000000003,57
14298.0,2010-11-29 13:35:00,38,39667.19,11
14299.0,2010-12-09 10:30:00,19,10533.87,1
14301.0,2010-10-19 14:09:00,3,1352.04,52
14302.0,2010-10-05 08:10:00,3,742.9000000000001,66
14303.0,2010-10-28 15:37:00,2,277.94,43
14304.0,2010-11-25 10:20:00,2,1341.56,15
14306.0,2010-11-26 10:44:00,4,1058.0800000000002,14
14307.0,2010-12-01 11:41:00,5,2075.31,9
14308.0,2010-06-08 16:48:00,2,1147.02,185
14309.0,2010-10-22 13:18:00,2,1428.28,49
14310.0,2010-10-03 12:34:00,1,492.1,68
14311.0,2010-05-21 10:28:00,1,206.19,203
14312.0,2010-11-26 11:40:00,5,1478.7,14
14314.0,2010-10-05 08:00:00,1,109.80000000000001,66
14315.0,2010-05-24 13:56:00,2,716.69,200
14316.0,2010-10-13 16:31:00,5,1370.34,58
14318.0,2010-09-05 15:32:00,1,158.02,96
14319.0,2010-10-11 13:38:00,1,494.85,60
14320.0,2010-06-11 12:45:00,3,868.96,182
14321.0,2010-10-04 12:48:00,2,687.3100000000001,67
14322.0,2010-10-06 15:17:00,4,474.1,65
14324.0,2010-10-26 11:44:00,2,701.61,45
14325.0,2010-05-19 09:20:00,1,245.48000000000002,205
14326.0,2010-09-02 13:29:00,2,757.13,99
14327.0,2010-11-22 15:24:00,5,1583.28,18
14328.0,2010-09-27 16:01:00,1,445.05,74
14329.0,2010-11-29 15:53:00,8,4912.38,11
14330.0,2010-03-26 09:10:00,1,200.63,259
14332.0,2010-11-23 15:24:00,2,1077.2,17
14334.0,2010-10-10 10:33:00,4,1766.27,61
14338.0,2010-06-21 10:32:00,1,339.88,172
14339.0,2010-10-07 08:50:00,1,310.75,64
14341.0,2010-10-15 15:52:00,10,2285.04,56
14342.0,2010-10-03 12:46:00,2,249.88,68
14343.0,2010-10-14 13:05:00,4,1088.91,57
14344.0,2010-12-07 10:51:00,14,2443.77,3
14346.0,2010-10-10 14:19:00,3,1294.17,61
14347.0,2009-12-03 10:49:00,1,82.6,372
14350.0,2010-11-24 12:01:00,2,689.1,16
14353.0,2010-10-25 14:46:00,2,285.9,46
14355.0,2010-12-09 12:16:00,3,840.0500000000001,1
14358.0,2010-11-15 15:51:00,2,400.06,25
14361.0,2010-05-10 12:29:00,1,214.70999999999998,214
14363.0,2010-11-02 17:01:00,2,227.47000000000003,38
14365.0,2010-11-10 09:52:00,2,634.68,30
14366.0,2010-07-02 17:23:00,1,136.0,161
14369.0,2010-03-07 15:47:00,2,469.13,278
14370.0,2010-09-15 10:53:00,6,1175.78,86
14372.0,2010-09-22 16:17:00,2,860.08,79
14374.0,2010-06-16 14:25:00,1,108.0,177
14375.0,2010-09-15 14:45:00,2,875.31,86
14376.0,2010-01-25 15:36:00,1,215.46,319
14378.0,2010-03-28 12:22:00,1,131.25,257
14379.0,2010-11-11 16:29:00,2,920.81,29
14380.0,2010-01-26 17:11:00,1,48.96,318
14381.0,2010-09-14 16:15:00,1,428.65999999999997,87
14382.0,2010-11-14 16:32:00,1,620.73,26
14384.0,2010-07-27 09:53:00,1,58.5,136
14388.0,2010-12-02 11:02:00,9,3488.16,8
14389.0,2010-10-11 10:04:00,3,854.55,60
14390.0,2010-12-02 11:57:00,5,1747.01,8
14391.0,2010-05-12 09:42:00,1,135.6,212
14392.0,2010-10-03 12:56:00,1,266.4,68
14394.0,2010-05-24 10:43:00,1,93.8,200
14395.0,2010-12-02 18:15:00,12,4700.3,8
14396.0,2010-12-03 15:19:00,6,1633.94,7
14398.0,2010-11-03 13:46:00,2,707.79,37
14399.0,2010-11-10 13:23:00,8,2113.16,30
14400.0,2010-10-27 13:59:00,2,1157.77,44
14401.0,2010-10-11 15:25:00,9,2744.42,60
14402.0,2010-02-25 13:20:00,1,285.6,288
14403.0,2010-04-29 08:47:00,2,404.7,225
14404.0,2010-12-05 16:00:00,8,1424.79,5
14405.0,2010-11-18 11:40:00,1,195.0,22
14408.0,2010-08-25 13:08:00,4,1503.2400000000002,107
14409.0,2010-12-06 15:06:00,5,1696.64,4
14410.0,2010-11-28 14:57:00,2,1546.07,12
14412.0,2010-10-11 12:33:00,1,656.16,60
14413.0,2010-10-25 14:41:00,3,647.67,46
14414.0,2010-11-30 10:12:00,1,902.35,10
14415.0,2010-11-25 13:51:00,10,6191.32,15
14417.0,2010-11-17 10:55:00,1,604.2,23
14419.0,2010-11-22 11:09:00,1,202.85,18
14420.0,2010-11-08 10:49:00,3,1251.65,32
14421.0,2010-07-15 12:30:00,4,1656.26,148
14422.0,2010-11-30 10:43:00,13,6007.88,10
14423.0,2010-09-28 10:42:00,2,651.41,73
14425.0,2010-10-01 10:24:00,3,661.39,70
14426.0,2010-11-01 16:24:00,7,7246.27,39
14427.0,2010-08-02 11:25:00,2,900.1800000000001,130
14429.0,2010-11-01 10:08:00,1,516.28,39
14430.0,2010-07-16 11:35:00,3,1220.9,147
14431.0,2010-11-25 14:03:00,3,2143.84,15
14433.0,2010-08-31 12:35:00,1,289.6,101
14435.0,2010-07-26 12:33:00,1,90.42,137
14436.0,2010-06-04 11:32:00,1,182.64000000000001,189
14437.0,2010-12-09 09:27:00,5,895.84,1
14439.0,2010-09-22 14:47:00,4,6781.8,79
14440.0,2010-12-09 12:49:00,9,4281.05,1
14441.0,2010-11-30 19:35:00,7,2898.8,10
14442.0,2010-10-21 15:39:00,5,3777.2,50
14443.0,2010-12-06 11:03:00,2,966.27,4
14444.0,2010-09-09 18:56:00,1,132.04,92
14445.0,2010-09-10 11:09:00,1,221.65,91
14446.0,2010-11-18 12:08:00,1,201.73,22
14447.0,2010-11-04 13:32:00,1,548.5,36
14449.0,2010-12-02 14:09:00,5,1575.7,8
14450.0,2010-11-25 11:58:00,4,645.19,15
14451.0,2010-11-15 14:09:00,10,2646.18,25
14452.0,2010-11-09 14:13:00,2,401.15,31
14454.0,2010-11-28 13:26:00,5,977.3,12
14455.0,2010-10-03 15:48:00,4,628.21,68
14458.0,2010-11-24 12:43:00,1,237.42,16
14459.0,2010-02-26 13:26:00,1,3537.821,287
14460.0,2010-11-08 15:00:00,6,659.16,32
14461.0,2010-11-22 12:33:00,10,4610.44,18
14462.0,2010-10-03 14:13:00,1,265.99,68
14463.0,2010-07-28 11:35:00,1,256.95,135
14464.0,2010-05-20 18:00:00,2,111.0,204
14465.0,2010-10-07 15:09:00,8,2887.4100000000003,64
14466.0,2010-12-02 13:36:00,7,2374.5,8
14467.0,2010-11-15 11:01:00,8,1622.23,25
14468.0,2009-12-06 12:21:00,1,204.24,369
14469.0,2010-10-19 14:30:00,4,2112.21,52
14470.0,2010-10-05 12:39:00,1,250.85,66
14471.0,2010-04-27 17:12:00,2,400.95,227
14472.0,2010-01-19 13:09:00,1,291.38,325
14474.0,2010-05-09 12:12:00,1,730.42,215
14475.0,2010-10-27 09:20:00,1,225.3,44
14477.0,2010-09-29 14:05:00,3,660.0,72
14478.0,2010-11-22 15:29:00,4,1276.66,18
14479.0,2010-12-09 12:59:00,3,982.86,1
14480.0,2010-11-02 12:35:00,3,1020.47,38
14481.0,2010-10-28 19:20:00,3,1674.98,43
14482.0,2010-11-25 15:26:00,6,2289.76,15
14483.0,2009-12-03 10:16:00,1,120.0,372
14484.0,2010-11-03 13:50:00,3,749.0600000000001,37
14486.0,2010-07-16 09:42:00,2,175.5,147
14487.0,2010-12-06 13:22:00,2,257.28000000000003,4
14489.0,2010-09-28 15:26:00,3,1111.55,73
14490.0,2010-10-29 15:04:00,2,1273.47,42
14491.0,2010-12-02 12:10:00,1,127.2,8
14492.0,2010-10-05 13:21:00,7,1921.91,66
14493.0,2010-11-14 16:16:00,5,2746.91,26
14494.0,2010-11-03 13:13:00,2,261.9,37
14495.0,2010-02-18 08:49:00,1,51.0,295
14496.0,2010-12-01 15:35:00,6,2129.42,9
14497.0,2010-02-04 09:59:00,1,221.69,309
14498.0,2010-11-03 11:11:00,5,1953.95,37
14499.0,2010-11-30 14:28:00,4,1323.65,10
14505.0,2010-10-31 16:16:00,11,6096.2,40
14506.0,2010-12-05 14:25:00,3,1278.5,5
14507.0,2010-11-26 11:24:00,5,1901.25,14
14508.0,2010-11-28 13:21:00,3,598.52,12
14509.0,2010-06-23 13:21:00,1,110.95,170
14510.0,2010-11-29 12:46:00,3,1007.28,11
14512.0,2010-11-21 13:00:00,5,948.19,19
14513.0,2010-09-29 12:11:00,3,332.42,72
14514.0,2010-09-29 13:14:00,6,3543.63,72
14515.0,2010-11-17 12:24:00,6,1647.17,23
14516.0,2010-07-11 14:07:00,1,163.92,152
14519.0,2010-01-25 11:18:00,2,206.09,319
14521.0,2010-08-05 16:35:00,1,199.45000000000002,127
14522.0,2010-04-23 10:45:00,4,784.08,231
14524.0,2010-10-26 11:21:00,4,1066.03,45
14525.0,2010-10-07 19:03:00,8,3908.44,64
14526.0,2010-11-15 13:32:00,1,262.4,25
14527.0,2010-12-09 12:32:00,69,19283.48,1
14530.0,2010-11-08 13:05:00,10,3271.4900000000002,32
14531.0,2010-08-17 10:16:00,1,376.34,115
14532.0,2010-10-24 12:24:00,7,2926.33,47
14533.0,2010-10-28 16:42:00,4,1516.65,43
14534.0,2010-11-07 10:44:00,8,1824.06,33
14535.0,2010-11-09 16:03:00,6,3166.54,31
14537.0,2010-03-26 13:44:00,1,285.84000000000003,259
14538.0,2010-06-27 10:23:00,3,982.59,166
14540.0,2010-11-25 10:51:00,8,2799.08,15
14541.0,2010-10-19 15:07:00,6,1038.03,52
14543.0,2010-11-24 10:20:00,23,11276.44,16
14544.0,2010-08-26 16:00:00,1,957.98,106
14545.0,2010-02-03 15:23:00,1,349.25,310
14546.0,2010-11-28 12:15:00,6,2619.81,12
14548.0,2010-08-12 15:48:00,7,1974.69,120
14549.0,2010-10-15 08:26:00,3,627.3100000000001,56
14550.0,2010-11-16 14:05:00,2,587.69,24
14551.0,2010-10-24 14:45:00,5,693.81,47
14552.0,2010-11-24 12:36:00,2,346.21,16
14553.0,2010-10-24 12:00:00,4,982.27,47
14555.0,2010-11-23 11:35:00,4,1991.49,17
14556.0,2010-04-22 14:57:00,3,835.34,232
14558.0,2010-02-23 12:51:00,3,655.5,290
14559.0,2010-11-14 16:05:00,1,75.6,26
14560.0,2010-11-25 09:50:00,22,3876.2599999999998,15
14562.0,2010-11-14 11:10:00,8,1654.63,26
14563.0,2010-07-18 12:01:00,2,679.44,145
14564.0,2010-10-01 09:02:00,2,2605.62,70
14565.0,2010-08-23 09:48:00,1,760.1,109
14566.0,2010-10-18 14:57:00,3,2660.0,53
14568.0,2010-09-30 17:15:00,1,919.7,71
14569.0,2010-09-13 10:51:00,3,371.59,88
14570.0,2010-09-22 13:07:00,1,395.69,79
14571.0,2010-10-10 15:06:00,1,161.65,61
14572.0,2010-10-18 17:11:00,4,2782.34,53
14573.0,2010-12-02 19:59:00,5,968.0,8
14574.0,2009-12-07 12:42:00,1,143.70000000000002,368
14575.0,2010-08-08 14:51:00,1,460.71,124
14576.0,2010-12-02 17:51:00,1,35.400000000000006,8
14577.0,2010-11-10 12:19:00,3,514.54,30
14579.0,2010-10-03 14:36:00,1,105.56,68
14580.0,2010-07-09 15:20:00,1,14.850000000000001,154
14581.0,2010-06-13 15:48:00,1,295.2,180
14583.0,2010-11-21 15:28:00,3,728.48,19
14584.0,2010-10-14 13:48:00,4,705.65,57
14585.0,2010-11-22 12:44:00,4,986.22,18
14588.0,2010-05-10 15:08:00,1,135.39,214
14589.0,2010-12-03 11:42:00,1,39.75,7
14590.0,2010-10-11 12:06:00,20,3006.62,60
14593.0,2010-11-07 12:51:00,9,3094.02,33
14594.0,2010-12-01 13:54:00,1,255.0,9
14595.0,2010-09-12 12:47:00,2,423.85,89
